acd14d1, 12-07-2015, 1, 43.52
acd14d1, 12-07-2015, 2, 31.12
acd14d1, 12-07-2015, 4, 29.52
acd14d1, 12-07-2015, 8, 25.59
acd14d1, 12-07-2015, 16, 40.07
acd14d1, 12-07-2015, 32, 39.78
acd14d1, 12-07-2015, 64, 28.60
acd14d1, 12-07-2015, 128, 43.99
acd14d1, 12-07-2015, 256, 49.63
acd14d1, 12-07-2015, 512, 63.22
acd14d1, 12-07-2015, 1024, 51.66
acd14d1, 12-07-2015, 2048, 42.34
acd14d1, 12-07-2015, 4096, 52.57
acd14d1, 12-07-2015, 8192, 76.53
acd14d1, 12-07-2015, 16384, 86.20
acd14d1, 12-07-2015, 32768, 50.03
acd14d1, 12-07-2015, 65536, 131.10
acd14d1, 12-07-2015, 131072, 210.66
acd14d1, 12-07-2015, 262144, 560.64
acd14d1, 12-07-2015, 524288, 324.11
acd14d1, 12-07-2015, 1048576, 1214.05
acd14d1, 12-07-2015, 2097152, 1534.68
acd14d1, 12-07-2015, 4194304, 4121.53
