acd14d1, 12-07-2015, 1, 13.47
acd14d1, 12-07-2015, 2, 13.41
acd14d1, 12-07-2015, 4, 13.26
acd14d1, 12-07-2015, 8, 13.24
acd14d1, 12-07-2015, 16, 12.82
acd14d1, 12-07-2015, 32, 12.81
acd14d1, 12-07-2015, 64, 12.83
acd14d1, 12-07-2015, 128, 12.87
acd14d1, 12-07-2015, 256, 12.89
acd14d1, 12-07-2015, 512, 13.01
acd14d1, 12-07-2015, 1024, 13.45
acd14d1, 12-07-2015, 2048, 13.90
acd14d1, 12-07-2015, 4096, 14.86
acd14d1, 12-07-2015, 8192, 19.66
acd14d1, 12-07-2015, 16384, 22.36
acd14d1, 12-07-2015, 32768, 27.21
acd14d1, 12-07-2015, 65536, 45.33
acd14d1, 12-07-2015, 131072, 66.01
acd14d1, 12-07-2015, 262144, 93.43
acd14d1, 12-07-2015, 524288, 160.53
acd14d1, 12-07-2015, 1048576, 523.99
acd14d1, 12-07-2015, 2097152, 1244.85
acd14d1, 12-07-2015, 4194304, 2690.20
