b627a5c, 07-07-2015, 2000000, 1, 1.2581699,1.2580959,1.2586939,1.2761954,1.2610165
b627a5c, 07-07-2015, 2000000, 2, 1.2578685,1.2547416,1.2560680,1.2559569,1.2582399
b627a5c, 07-07-2015, 2000000, 4, 1.2621833,1.2608962,1.2610031,1.2578706,1.2575230
b627a5c, 07-07-2015, 2000000, 8, 1.2584870,1.2613848,1.2580904,1.2580961,1.2611995
b627a5c, 07-07-2015, 2000000, 16, 1.2575350,1.2627833,1.2582191,1.2596500,1.2710473
b627a5c, 07-07-2015, 5000000, 1, 3.1432946,3.1450493,3.1412520,3.1415673,3.1440376
b627a5c, 07-07-2015, 5000000, 2, 3.1410931,3.1418669,3.1750679,3.1390808,3.1425647
b627a5c, 07-07-2015, 5000000, 4, 3.1461414,3.1396314,3.1393480,3.1413448,3.1422864
b627a5c, 07-07-2015, 5000000, 8, 3.1473904,3.1463476,3.1634095,3.1490646,3.1397642
b627a5c, 07-07-2015, 5000000, 16, 3.1421001,3.1428178,3.1395405,3.1411664,3.1753804
b627a5c, 07-07-2015, 10000000, 1, 6.2789751,6.2760138,6.2821083,6.2850203,6.2789549
b627a5c, 07-07-2015, 10000000, 2, 6.3112258,6.2755432,6.3144506,6.2779771,6.3172579
b627a5c, 07-07-2015, 10000000, 4, 6.3383986,6.2870461,6.3140185,6.2782261,6.3263727
b627a5c, 07-07-2015, 10000000, 8, 6.3206957,6.2763302,6.3293215,6.2840934,6.3164295
b627a5c, 07-07-2015, 10000000, 16, 6.2799669,6.3342571,6.2836607,6.2833763,6.2796427
57f8001, 09-07-2015, 2000000, 1, 1.2661467,1.2409899,1.2425439,1.2387395,1.2412487
57f8001, 09-07-2015, 2000000, 2, 1.2376650,1.2417806,1.2350827,1.2387830,1.2422552
57f8001, 09-07-2015, 2000000, 4, 1.2389534,1.2450975,1.2396998,1.2398880,1.2392185
57f8001, 09-07-2015, 2000000, 8, 1.2387312,1.2423775,1.2444438,1.2484901,1.2391511
57f8001, 09-07-2015, 2000000, 16, 1.2344458,1.2675756,1.2398894,1.2354312,1.2382566
57f8001, 09-07-2015, 5000000, 1, 3.1002097,3.0981216,3.0978876,3.0953628,3.0921596
57f8001, 09-07-2015, 5000000, 2, 3.0972399,3.0925623,3.0971260,3.0911893,3.0920692
57f8001, 09-07-2015, 5000000, 4, 3.0992221,3.0912969,3.1503524,3.0977966,3.0958756
57f8001, 09-07-2015, 5000000, 8, 3.1051590,3.0972729,3.0984675,3.0928348,3.0973124
57f8001, 09-07-2015, 5000000, 16, 3.1364192,3.0863345,3.0905293,3.1366860,3.0906996
57f8001, 09-07-2015, 10000000, 1, 6.2499867,6.1930872,6.1848071,6.1856105,6.1931427
57f8001, 09-07-2015, 10000000, 2, 6.2209252,6.2102593,6.2228380,6.1892800,6.2060307
57f8001, 09-07-2015, 10000000, 4, 6.2393376,6.1971771,6.2311706,6.1878242,6.2157028
57f8001, 09-07-2015, 10000000, 8, 6.2404192,6.1930696,6.1945347,6.2027303,6.2014912
57f8001, 09-07-2015, 10000000, 16, 6.1690988,6.1659537,6.2099866,6.2100714,6.1717583
f326cd3, 12-07-2015, 2000000, 1, 1.2406014,1.2395245,1.2434163,1.2423999,1.2375781
f326cd3, 12-07-2015, 2000000, 2, 1.2424535,1.2404808,1.2406383,1.2415475,1.2376294
f326cd3, 12-07-2015, 2000000, 4, 1.2405959,1.2428370,1.2421108,1.2391724,1.2406655
f326cd3, 12-07-2015, 2000000, 8, 1.2397133,1.2388897,1.2424294,1.2437500,1.2424073
f326cd3, 12-07-2015, 2000000, 16, 1.2399336,1.2379744,1.2423752,1.2443592,1.2389738
f326cd3, 12-07-2015, 5000000, 1, 3.0956198,3.1036482,3.1151431,3.1000982,3.0984212
f326cd3, 12-07-2015, 5000000, 2, 3.0947538,3.0979193,3.1035616,3.1012662,3.0897572
f326cd3, 12-07-2015, 5000000, 4, 3.1370348,3.0990998,3.0990401,3.0972465,3.0997963
f326cd3, 12-07-2015, 5000000, 8, 3.0954358,3.0988391,3.0936564,3.0995465,3.0987744
f326cd3, 12-07-2015, 5000000, 16, 3.1003987,3.1029619,3.0982775,3.0967527,3.0934477
f326cd3, 12-07-2015, 10000000, 1, 6.2043812,6.1871081,6.2020214,6.1865963,6.2324919
f326cd3, 12-07-2015, 10000000, 2, 6.2383490,6.1941902,6.2319031,6.1890547,6.2408187
f326cd3, 12-07-2015, 10000000, 4, 6.1941595,6.1884040,6.1921160,6.1898963,6.1873116
f326cd3, 12-07-2015, 10000000, 8, 6.1867022,6.1917889,6.1949510,6.2016561,6.2617261
f326cd3, 12-07-2015, 10000000, 16, 6.1855588,6.1812513,6.2015021,6.1874758,6.1940168
acd14d1, 13-07-2015, 2000000, 1, 1.2366971,1.2421571,1.2458362,1.2439649,1.2389372
acd14d1, 13-07-2015, 2000000, 2, 1.2488309,1.2411605,1.2393226,1.2500121,1.2363789
acd14d1, 13-07-2015, 2000000, 4, 1.2417475,1.2398178,1.2381194,1.2393591,1.2388063
acd14d1, 13-07-2015, 2000000, 8, 1.2363234,1.2416920,1.2385559,1.2399948,1.2397787
acd14d1, 13-07-2015, 2000000, 16, 1.2362839,1.2414647,1.2387013,1.2421942,1.2425324
acd14d1, 13-07-2015, 5000000, 1, 3.0969714,3.0972220,3.0995184,3.0984473,3.0987791
acd14d1, 13-07-2015, 5000000, 2, 3.0957814,3.0969531,3.0971379,3.0965280,3.0978618
acd14d1, 13-07-2015, 5000000, 4, 3.0973927,3.1368736,3.0990330,3.0969680,3.1360821
acd14d1, 13-07-2015, 5000000, 8, 3.0997057,3.0977243,3.0953519,3.0980190,3.0962169
