b627a5c, 07-07-2015, 2000000, 1, 0.9038929,0.9031385,0.9045521,0.9034910,0.9042357
b627a5c, 07-07-2015, 2000000, 2, 0.4919334,0.4852574,0.4921855,0.4918826,0.4908557
b627a5c, 07-07-2015, 2000000, 4, 0.2667064,0.2676899,0.2675817,0.2684266
b627a5c, 07-07-2015, 2000000, 4, 0.2676894,0.2670593,0.2681268,0.2621994,0.2675817
b627a5c, 07-07-2015, 2000000, 8, 0.1406505,0.1396400,0.1402675,0.1396630,0.1398702
b627a5c, 07-07-2015, 2000000, 16, 0.2645127,0.2696077,0.2661271,0.2667110,0.2663074
b627a5c, 07-07-2015, 5000000, 1, 2.0732131,2.0731185,2.0734606,2.0731637,2.0747609
b627a5c, 07-07-2015, 5000000, 2, 1.1227228,1.1248111,1.1218861,1.1108251,1.1239034
b627a5c, 07-07-2015, 5000000, 4, 0.6038953,0.6081825,0.6207990,0.6025907,0.6073375
b627a5c, 07-07-2015, 5000000, 4, 0.6098474,0.6097838,0.5994623,0.6139348,0.6139299
b627a5c, 07-07-2015, 5000000, 8, 0.3246556,0.3243508,0.3216111,0.3211174,0.3216685
b627a5c, 07-07-2015, 5000000, 16, 0.6728756,0.6641325,0.6708334,0.6678929,0.6664680
b627a5c, 07-07-2015, 10000000, 1, 4.3201636,4.3197024,4.3210108,4.3199532,4.3212726
b627a5c, 07-07-2015, 10000000, 2, 2.3007659,2.3377761,2.3355446,2.3374764,2.4013397
b627a5c, 07-07-2015, 10000000, 4, 1.2629131,1.2500126,1.2777484,1.2744309,1.2794021
b627a5c, 07-07-2015, 10000000, 4, 1.2782971,1.2440880,1.2613990,1.2488987,1.2774125
b627a5c, 07-07-2015, 10000000, 8, 0.6706782,0.6693261,0.6717208,0.6713023,0.6712125
b627a5c, 07-07-2015, 10000000, 16, 1.3303892,1.3296412,1.3330490,1.3117722,1.3448116
