b627a5c, 07-07-2015, 2000000, 1, 1.0332969,1.0307119,1.0322601,1.0321736,1.0313365
b627a5c, 07-07-2015, 2000000, 2, 0.6057881,0.5775359,0.5815006,0.5776096,0.6062360
b627a5c, 07-07-2015, 2000000, 4, 0.5826399,0.6026778,0.6003547,0.5811982,0.6002690
b627a5c, 07-07-2015, 2000000, 4, 0.5889637,0.5959331,0.5937569,0.5929142,0.5815611
b627a5c, 07-07-2015, 2000000, 8, 0.7340720,0.7432441,0.7414630,0.7191065,0.7371828
b627a5c, 07-07-2015, 2000000, 16, 1.1402397,1.1422415,1.1642584,1.1392446,1.1644912
b627a5c, 07-07-2015, 5000000, 1, 2.5806816,2.5813839,2.5782118,2.5807979,2.5800166
b627a5c, 07-07-2015, 5000000, 2, 1.4810880,1.4925976,1.4653115,1.5059491,1.4474496
b627a5c, 07-07-2015, 5000000, 4, 1.4498602,1.4468291,1.4770206,1.4732562,1.4859625
b627a5c, 07-07-2015, 5000000, 4, 1.4565355,1.4633435,1.4645323,1.4528418,1.5143238
b627a5c, 07-07-2015, 5000000, 8, 1.8925149,1.8229867,1.8376626,1.8620682,1.8989844
b627a5c, 07-07-2015, 5000000, 16, 2.8565007,2.8802986,2.8761312,2.8762682,2.8692892
b627a5c, 07-07-2015, 10000000, 1, 5.1566742,5.1600898,5.1620653,5.1560658,5.1616726
b627a5c, 07-07-2015, 10000000, 2, 2.8377224,2.9005628,2.9559009,2.9758354,3.0397656
b627a5c, 07-07-2015, 10000000, 4, 2.9141655,2.9353274,2.9288406,3.0241665,2.9402178
b627a5c, 07-07-2015, 10000000, 4, 2.9272734,3.0281463,2.9339021,2.9386134,2.9904994
b627a5c, 07-07-2015, 10000000, 8, 3.7260619,3.6723099,3.6719265,3.7073963,3.6448292
b627a5c, 07-07-2015, 10000000, 16, 5.7464683,5.7555639,5.7749104,5.6987232,5.9156993
57f8001, 09-07-2015, 2000000, 1, 1.0211140,1.0220709,1.0471659,1.0256788,1.0219822
57f8001, 09-07-2015, 2000000, 2, 0.5985046,0.6027743,0.6017481,0.6071372,0.5924498
57f8001, 09-07-2015, 2000000, 4, 0.5717198,0.5605199,0.5766340,0.5859692,0.5702425
57f8001, 09-07-2015, 2000000, 8, 0.7452742,0.7418501,0.7350916,0.7622850,0.7609582
57f8001, 09-07-2015, 2000000, 16, 1.1533943,1.1281908,1.1912193,1.1720713,1.1453370
57f8001, 09-07-2015, 5000000, 1, 2.5562879,2.5637685,2.5643652,2.5579300,2.5533359
57f8001, 09-07-2015, 5000000, 2, 1.4973956,1.4679122,1.4343238,1.5179729,1.5249971
57f8001, 09-07-2015, 5000000, 4, 1.4291824,1.3922323,1.4174703,1.4664637,1.4030649
57f8001, 09-07-2015, 5000000, 8, 1.8680443,1.8412637,1.8813090,1.8735831,1.8663210
57f8001, 09-07-2015, 5000000, 16, 2.8194213,2.9178383,2.9149300,2.8867509,2.9047999
57f8001, 09-07-2015, 10000000, 1, 5.1078443,5.1219231,5.1169099,5.1095418,5.1102680
57f8001, 09-07-2015, 10000000, 2, 2.9980400,2.8943679,2.8781226,3.0130058,2.9277738
57f8001, 09-07-2015, 10000000, 4, 2.9309352,2.8793342,2.8443259,2.8234338,2.9102995
57f8001, 09-07-2015, 10000000, 8, 3.7131574,3.7590332,3.7131501,3.7421652,3.7175626
57f8001, 09-07-2015, 10000000, 16, 5.7759174,5.7938218,5.7209081,5.8373062,5.7900267
f326cd3, 12-07-2015, 2000000, 1, 1.0371843,1.0327276,1.0330408,1.0332624,1.0328986
f326cd3, 12-07-2015, 2000000, 2, 0.6083524,0.6386532,0.5967951,0.6189549,0.6045032
f326cd3, 12-07-2015, 2000000, 4, 1.0645159,1.0639291,1.0683408,1.0718437,1.0644279
f326cd3, 12-07-2015, 2000000, 8, 1.0972316,1.0981435,1.0963549,1.0969315,1.0974438
f326cd3, 12-07-2015, 2000000, 16, 1.0433662,1.1081105,1.1047307,1.1072582,1.1041296
f326cd3, 12-07-2015, 5000000, 1, 2.5922486,2.5834556,2.5819509,2.5814079,2.5822051
f326cd3, 12-07-2015, 5000000, 2, 1.5884779,1.5433757,1.5242208,1.5436840,1.5392309
f326cd3, 12-07-2015, 5000000, 4, 2.6677936,2.6749858,2.6691570,2.6533504,2.6618605
f326cd3, 12-07-2015, 5000000, 8, 2.7423425,2.7747408,2.7419366,2.7407349,2.7424776
f326cd3, 12-07-2015, 5000000, 16, 2.7642313,2.7793936,2.7619576,2.5358640,2.7683113
f326cd3, 12-07-2015, 10000000, 1, 5.1746156,5.1656585,5.1658773,5.2052839,5.1669325
f326cd3, 12-07-2015, 10000000, 2, 3.1276640,3.0886739,3.1065924,3.0403132,3.1299036
f326cd3, 12-07-2015, 10000000, 4, 5.3049419,5.3539161,5.3190790,5.3524023,5.3246163
f326cd3, 12-07-2015, 10000000, 8, 5.4869127,5.4879073,5.4836227,5.4806432,5.4998850
