acd14d1, 12-07-2015, 1, 8.61
acd14d1, 12-07-2015, 2, 8.59
acd14d1, 12-07-2015, 4, 8.53
acd14d1, 12-07-2015, 8, 8.54
acd14d1, 12-07-2015, 16, 8.53
acd14d1, 12-07-2015, 32, 8.63
acd14d1, 12-07-2015, 64, 8.60
acd14d1, 12-07-2015, 128, 8.69
acd14d1, 12-07-2015, 256, 8.85
acd14d1, 12-07-2015, 512, 9.08
acd14d1, 12-07-2015, 1024, 9.53
acd14d1, 12-07-2015, 2048, 10.15
acd14d1, 12-07-2015, 4096, 11.72
acd14d1, 12-07-2015, 8192, 16.66
acd14d1, 12-07-2015, 16384, 21.55
acd14d1, 12-07-2015, 32768, 29.46
acd14d1, 12-07-2015, 65536, 65.80
acd14d1, 12-07-2015, 131072, 103.90
acd14d1, 12-07-2015, 262144, 171.30
acd14d1, 12-07-2015, 524288, 299.08
acd14d1, 12-07-2015, 1048576, 655.44
acd14d1, 12-07-2015, 2097152, 1429.74
acd14d1, 12-07-2015, 4194304, 2963.58
acd14d1, 13-07-2015, 1, 8.89
acd14d1, 13-07-2015, 2, 8.82
acd14d1, 13-07-2015, 4, 8.76
acd14d1, 13-07-2015, 8, 8.76
acd14d1, 13-07-2015, 16, 8.77
acd14d1, 13-07-2015, 32, 8.83
acd14d1, 13-07-2015, 64, 8.84
acd14d1, 13-07-2015, 128, 8.92
acd14d1, 13-07-2015, 256, 9.10
acd14d1, 13-07-2015, 512, 9.31
acd14d1, 13-07-2015, 1024, 9.80
acd14d1, 13-07-2015, 2048, 10.44
acd14d1, 13-07-2015, 4096, 12.09
acd14d1, 13-07-2015, 8192, 16.93
acd14d1, 13-07-2015, 16384, 21.89
acd14d1, 13-07-2015, 32768, 30.10
acd14d1, 13-07-2015, 65536, 66.58
acd14d1, 13-07-2015, 131072, 104.82
acd14d1, 13-07-2015, 262144, 169.95
acd14d1, 13-07-2015, 524288, 306.60
acd14d1, 13-07-2015, 1048576, 666.78
acd14d1, 13-07-2015, 2097152, 1457.27
acd14d1, 13-07-2015, 4194304, 3042.89
0e081a9, 14-07-2015, 1, 9.16
0e081a9, 14-07-2015, 2, 9.14
0e081a9, 14-07-2015, 4, 9.04
0e081a9, 14-07-2015, 8, 9.08
0e081a9, 14-07-2015, 16, 9.09
0e081a9, 14-07-2015, 32, 9.17
0e081a9, 14-07-2015, 64, 9.20
0e081a9, 14-07-2015, 128, 9.29
0e081a9, 14-07-2015, 256, 9.40
0e081a9, 14-07-2015, 512, 9.64
0e081a9, 14-07-2015, 1024, 10.11
0e081a9, 14-07-2015, 2048, 10.90
0e081a9, 14-07-2015, 4096, 12.37
0e081a9, 14-07-2015, 8192, 19.50
0e081a9, 14-07-2015, 16384, 25.79
0e081a9, 14-07-2015, 32768, 37.61
0e081a9, 14-07-2015, 65536, 69.20
0e081a9, 14-07-2015, 131072, 108.30
0e081a9, 14-07-2015, 262144, 175.07
0e081a9, 14-07-2015, 524288, 307.80
0e081a9, 14-07-2015, 1048576, 682.58
0e081a9, 14-07-2015, 2097152, 1502.44
0e081a9, 14-07-2015, 4194304, 3153.12
99df208, 15-07-2015, 1, 9.08
99df208, 15-07-2015, 2, 9.08
99df208, 15-07-2015, 4, 9.04
99df208, 15-07-2015, 8, 9.03
99df208, 15-07-2015, 16, 9.04
99df208, 15-07-2015, 32, 9.09
99df208, 15-07-2015, 64, 9.14
99df208, 15-07-2015, 128, 9.17
99df208, 15-07-2015, 256, 9.34
99df208, 15-07-2015, 512, 9.65
99df208, 15-07-2015, 1024, 10.13
99df208, 15-07-2015, 2048, 10.89
99df208, 15-07-2015, 4096, 12.47
99df208, 15-07-2015, 8192, 19.25
99df208, 15-07-2015, 16384, 25.51
99df208, 15-07-2015, 32768, 37.51
99df208, 15-07-2015, 65536, 69.31
99df208, 15-07-2015, 131072, 108.37
99df208, 15-07-2015, 262144, 175.46
99df208, 15-07-2015, 524288, 314.73
99df208, 15-07-2015, 1048576, 691.18
99df208, 15-07-2015, 2097152, 1504.45
99df208, 15-07-2015, 4194304, 3125.94
cb365ba, 16-07-2015, 1, 8.44
cb365ba, 16-07-2015, 2, 8.42
cb365ba, 16-07-2015, 4, 8.45
cb365ba, 16-07-2015, 8, 8.41
cb365ba, 16-07-2015, 16, 8.42
cb365ba, 16-07-2015, 32, 8.43
cb365ba, 16-07-2015, 64, 8.49
cb365ba, 16-07-2015, 128, 8.64
cb365ba, 16-07-2015, 256, 8.78
cb365ba, 16-07-2015, 512, 8.99
cb365ba, 16-07-2015, 1024, 9.50
cb365ba, 16-07-2015, 2048, 10.29
cb365ba, 16-07-2015, 4096, 11.86
cb365ba, 16-07-2015, 8192, 18.65
cb365ba, 16-07-2015, 16384, 25.06
cb365ba, 16-07-2015, 32768, 38.09
cb365ba, 16-07-2015, 65536, 68.08
cb365ba, 16-07-2015, 131072, 106.66
cb365ba, 16-07-2015, 262144, 173.67
cb365ba, 16-07-2015, 524288, 313.41
cb365ba, 16-07-2015, 1048576, 688.56
cb365ba, 16-07-2015, 2097152, 1500.79
cb365ba, 16-07-2015, 4194304, 3122.43
