acd14d1, 12-07-2015, 1, 9.11
acd14d1, 12-07-2015, 2, 9.12
acd14d1, 12-07-2015, 4, 9.14
acd14d1, 12-07-2015, 8, 9.10
acd14d1, 12-07-2015, 16, 9.10
acd14d1, 12-07-2015, 32, 9.16
acd14d1, 12-07-2015, 64, 9.16
acd14d1, 12-07-2015, 128, 9.25
acd14d1, 12-07-2015, 256, 9.42
acd14d1, 12-07-2015, 512, 9.72
acd14d1, 12-07-2015, 1024, 10.20
acd14d1, 12-07-2015, 2048, 10.77
acd14d1, 12-07-2015, 4096, 12.28
acd14d1, 12-07-2015, 8192, 17.24
acd14d1, 12-07-2015, 16384, 22.19
acd14d1, 12-07-2015, 32768, 30.60
acd14d1, 12-07-2015, 65536, 65.71
acd14d1, 12-07-2015, 131072, 103.96
acd14d1, 12-07-2015, 262144, 169.91
acd14d1, 12-07-2015, 524288, 299.30
acd14d1, 12-07-2015, 1048576, 682.07
acd14d1, 12-07-2015, 2097152, 1507.14
acd14d1, 12-07-2015, 4194304, 2992.02
acd14d1, 13-07-2015, 1, 9.38
acd14d1, 13-07-2015, 2, 9.40
acd14d1, 13-07-2015, 4, 9.36
acd14d1, 13-07-2015, 8, 9.36
acd14d1, 13-07-2015, 16, 9.40
acd14d1, 13-07-2015, 32, 9.50
acd14d1, 13-07-2015, 64, 9.57
acd14d1, 13-07-2015, 128, 9.56
acd14d1, 13-07-2015, 256, 9.74
acd14d1, 13-07-2015, 512, 10.01
acd14d1, 13-07-2015, 1024, 10.47
acd14d1, 13-07-2015, 2048, 11.28
acd14d1, 13-07-2015, 4096, 12.74
acd14d1, 13-07-2015, 8192, 19.19
acd14d1, 13-07-2015, 16384, 25.03
acd14d1, 13-07-2015, 32768, 38.42
acd14d1, 13-07-2015, 65536, 68.73
acd14d1, 13-07-2015, 131072, 107.26
acd14d1, 13-07-2015, 262144, 174.52
acd14d1, 13-07-2015, 524288, 315.08
acd14d1, 13-07-2015, 1048576, 698.17
acd14d1, 13-07-2015, 2097152, 1555.70
acd14d1, 13-07-2015, 4194304, 3085.01
0e081a9, 14-07-2015, 1, 9.40
0e081a9, 14-07-2015, 2, 9.39
0e081a9, 14-07-2015, 4, 9.35
0e081a9, 14-07-2015, 8, 9.36
0e081a9, 14-07-2015, 16, 9.33
0e081a9, 14-07-2015, 32, 9.44
0e081a9, 14-07-2015, 64, 9.44
0e081a9, 14-07-2015, 128, 9.47
0e081a9, 14-07-2015, 256, 9.68
0e081a9, 14-07-2015, 512, 9.96
0e081a9, 14-07-2015, 1024, 10.43
0e081a9, 14-07-2015, 2048, 11.12
0e081a9, 14-07-2015, 4096, 12.62
0e081a9, 14-07-2015, 8192, 17.65
0e081a9, 14-07-2015, 16384, 22.75
0e081a9, 14-07-2015, 32768, 30.84
0e081a9, 14-07-2015, 65536, 67.41
0e081a9, 14-07-2015, 131072, 106.58
0e081a9, 14-07-2015, 262144, 173.18
0e081a9, 14-07-2015, 524288, 301.74
0e081a9, 14-07-2015, 1048576, 682.07
0e081a9, 14-07-2015, 2097152, 1537.80
0e081a9, 14-07-2015, 4194304, 3078.11
99df208, 15-07-2015, 1, 9.51
99df208, 15-07-2015, 2, 9.49
99df208, 15-07-2015, 4, 9.48
99df208, 15-07-2015, 8, 9.49
99df208, 15-07-2015, 16, 9.49
99df208, 15-07-2015, 32, 9.53
99df208, 15-07-2015, 64, 9.60
99df208, 15-07-2015, 128, 9.66
99df208, 15-07-2015, 256, 9.84
99df208, 15-07-2015, 512, 10.11
99df208, 15-07-2015, 1024, 10.65
99df208, 15-07-2015, 2048, 11.47
99df208, 15-07-2015, 4096, 12.96
99df208, 15-07-2015, 8192, 19.62
99df208, 15-07-2015, 16384, 25.88
99df208, 15-07-2015, 32768, 39.33
99df208, 15-07-2015, 65536, 69.85
99df208, 15-07-2015, 131072, 108.65
99df208, 15-07-2015, 262144, 175.62
99df208, 15-07-2015, 524288, 311.58
99df208, 15-07-2015, 1048576, 701.93
99df208, 15-07-2015, 2097152, 1585.11
99df208, 15-07-2015, 4194304, 3173.46
