b627a5c, 07-07-2015, 1, 111351,111454,111336,111225,111078
b627a5c, 07-07-2015, 2, 109612,109390,109914,109885,109899
b627a5c, 07-07-2015, 4, 111447,111417,111284,111380,111462
b627a5c, 07-07-2015, 8, 110807,110858,111122,111536,111439
b627a5c, 07-07-2015, 16, 109763,109849,109648,109741,109412
f326cd3, 12-07-2015, 1, 112637,110231,111736,113705,111803
f326cd3, 12-07-2015, 2, 109950,113860,112546,114912,114247
f326cd3, 12-07-2015, 4, 114177,113321,113813,113644,113667
f326cd3, 12-07-2015, 8, 112222,110573,111477,112200,111366
f326cd3, 12-07-2015, 16, 114014,113367,112553,109049,111462
acd14d1, 16-07-2015, 1, 119829,118249,118550,117925,120000
acd14d1, 16-07-2015, 2, 118191,118794,110347,118626,117570
acd14d1, 16-07-2015, 4, 120543,119139,116379,119760,120172
acd14d1, 16-07-2015, 8, 117892,120224,117851,119411,119598
acd14d1, 16-07-2015, 16, 117414,113644,119820,122061,122381
a0c3c29, 17-07-2015, 1, 117851,119906,114912,118425,116963
a0c3c29, 17-07-2015, 2, 118425,120725,118642,118391,119521
a0c3c29, 17-07-2015, 4, 120725,118911,119957,119829,119182
a0c3c29, 17-07-2015, 8, 120673,119470,120795,120786,116242
a0c3c29, 17-07-2015, 16, 119139,121196,121161,121600,118609
