b627a5c, 07-07-2015, 1, 162224,158875,162020,161724,162491
b627a5c, 07-07-2015, 2, 162601,162271,160271,156416,161895
b627a5c, 07-07-2015, 4, 157918,161537,162822,159951,162334
b627a5c, 07-07-2015, 8, 159101,159616,159358,159237,159071
b627a5c, 07-07-2015, 16, 158815,158485,157385,159692,157740
f326cd3, 12-07-2015, 1, 157903,159798,160917,159343,162067
f326cd3, 12-07-2015, 2, 161615,163824,163968,163521,163091
f326cd3, 12-07-2015, 4, 157002,156826,157223,157740,155691
f326cd3, 12-07-2015, 8, 156533,157888,157164,157473,157178
f326cd3, 12-07-2015, 16, 158455,158425,158575,158665,157577
acd14d1, 16-07-2015, 1, 167873,165881,167337,167806,165439
acd14d1, 16-07-2015, 2, 171318,169279,165456,167923,170016
acd14d1, 16-07-2015, 4, 169176,169245,170275,170396,171757
acd14d1, 16-07-2015, 8, 167404,167554,167655,167957,167940
acd14d1, 16-07-2015, 16, 166309,167823,167638,167906,167739
a0c3c29, 17-07-2015, 1, 164676,167220,167638,167739,166755
a0c3c29, 17-07-2015, 2, 169091,168904,168514,168802,168955
a0c3c29, 17-07-2015, 4, 166507,166309,166589,167823,168921
a0c3c29, 17-07-2015, 8, 167021,167471,168007,166738,167655
a0c3c29, 17-07-2015, 16, 168429,168193,168142,167839,168564
