acd14d1, 12-07-2015, 1, 12.10
acd14d1, 12-07-2015, 2, 11.97
acd14d1, 12-07-2015, 4, 11.91
acd14d1, 12-07-2015, 8, 11.99
acd14d1, 12-07-2015, 16, 11.94
acd14d1, 12-07-2015, 32, 11.98
acd14d1, 12-07-2015, 64, 12.61
acd14d1, 12-07-2015, 128, 12.90
acd14d1, 12-07-2015, 256, 13.43
acd14d1, 12-07-2015, 512, 14.01
acd14d1, 12-07-2015, 1024, 15.24
acd14d1, 12-07-2015, 2048, 17.65
acd14d1, 12-07-2015, 4096, 22.56
acd14d1, 12-07-2015, 8192, 27.09
acd14d1, 12-07-2015, 16384, 47.65
acd14d1, 12-07-2015, 32768, 65.78
acd14d1, 12-07-2015, 65536, 101.13
acd14d1, 12-07-2015, 131072, 164.30
acd14d1, 12-07-2015, 262144, 290.00
acd14d1, 12-07-2015, 524288, 539.11
acd14d1, 12-07-2015, 1048576, 1138.91
acd14d1, 12-07-2015, 2097152, 2454.67
acd14d1, 12-07-2015, 4194304, 5153.60
acd14d1, 13-07-2015, 1, 12.05
acd14d1, 13-07-2015, 2, 12.01
acd14d1, 13-07-2015, 4, 11.96
acd14d1, 13-07-2015, 8, 12.00
acd14d1, 13-07-2015, 16, 12.02
acd14d1, 13-07-2015, 32, 12.06
acd14d1, 13-07-2015, 64, 12.64
acd14d1, 13-07-2015, 128, 12.86
acd14d1, 13-07-2015, 256, 13.44
acd14d1, 13-07-2015, 512, 14.08
acd14d1, 13-07-2015, 1024, 15.31
acd14d1, 13-07-2015, 2048, 17.72
acd14d1, 13-07-2015, 4096, 22.59
acd14d1, 13-07-2015, 8192, 27.03
acd14d1, 13-07-2015, 16384, 48.01
acd14d1, 13-07-2015, 32768, 66.21
acd14d1, 13-07-2015, 65536, 101.22
acd14d1, 13-07-2015, 131072, 164.53
acd14d1, 13-07-2015, 262144, 290.02
acd14d1, 13-07-2015, 524288, 539.06
acd14d1, 13-07-2015, 1048576, 1138.69
acd14d1, 13-07-2015, 2097152, 2452.49
acd14d1, 13-07-2015, 4194304, 5148.66
0e081a9, 14-07-2015, 1, 12.34
0e081a9, 14-07-2015, 2, 12.32
0e081a9, 14-07-2015, 4, 12.31
0e081a9, 14-07-2015, 8, 12.36
0e081a9, 14-07-2015, 16, 12.33
0e081a9, 14-07-2015, 32, 12.31
0e081a9, 14-07-2015, 64, 13.28
0e081a9, 14-07-2015, 128, 13.38
0e081a9, 14-07-2015, 256, 14.05
0e081a9, 14-07-2015, 512, 14.72
0e081a9, 14-07-2015, 1024, 16.00
0e081a9, 14-07-2015, 2048, 18.22
0e081a9, 14-07-2015, 4096, 23.23
0e081a9, 14-07-2015, 8192, 27.96
0e081a9, 14-07-2015, 16384, 49.16
0e081a9, 14-07-2015, 32768, 67.20
0e081a9, 14-07-2015, 65536, 103.04
0e081a9, 14-07-2015, 131072, 166.00
0e081a9, 14-07-2015, 262144, 291.55
0e081a9, 14-07-2015, 524288, 540.54
0e081a9, 14-07-2015, 1048576, 1144.22
0e081a9, 14-07-2015, 2097152, 2502.62
0e081a9, 14-07-2015, 4194304, 5317.63
