# TestName Variant NumThreads   MinTime MedianTime MaxTime  Productivity1 Productivity2 Productivity3
#    
# Mon Feb 15 12:10:54 EST 2016
# Linux cutter06 3.19.0-28-generic #30~14.04.1-Ubuntu SMP Tue Sep 1 09:32:55 UTC 2015 x86_64 x86_64 x86_64 GNU/Linux
# Ran by: hpx5 
# Determined machine to have 1 hardware threads.
# Default topology: pid 8933's current affinity list: 0-15
# 
# Running each test for 5 trial(s).
# Git_Branch: master
# Git_Hash: 472975d22fe66978a6ecbb624dabf8bbdf367e59
# Git_Depth: 61
#  Path registry: fromList []
parfib                              30                   cilk     2    0.0850989 0.0883762 0.0897752   0 0 0
parfib                              30                   cilk     4    0.0261396 0.0354571 0.0480202   0 0 0
parfib                              30                   cilk     8    0.0126402 0.0137822 0.0184478   0 0 0
parfib                              30                   cilk     10   0.0104112 0.0107054 0.0118801   0 0 0
parfib                              30                   cilk     12   0.0091305 0.0095926 0.0110539   0 0 0
parfib                              30                   cilk     14   0.0084821 0.0090392 0.0139922   0 0 0
parfib                              30                   cilk     16   0.0077301 0.0085169 0.0118565   0 0 0
parfib                              35                   cilk     2    0.4572007 0.5377234 0.5417953   0 0 0
parfib                              35                   cilk     4    0.2312911 0.2461721 0.3083014   0 0 0
parfib                              35                   cilk     8    0.1197643 0.1204126 0.1368381   0 0 0
parfib                              35                   cilk     10   0.0979597 0.0989178 0.1073807   0 0 0
parfib                              35                   cilk     12   0.0840207 0.0844306 0.0849729   0 0 0
parfib                              35                   cilk     14   0.0724644 0.0732427 0.0757479   0 0 0
parfib                              35                   cilk     16   0.0648794 0.0654919 0.0763283   0 0 0
parfib                              37                   cilk     2    1.1934614 1.2727587 1.2745479   0 0 0
parfib                              37                   cilk     4    0.6308031 0.6374029 0.6816584   0 0 0
parfib                              37                   cilk     8    0.3107731 0.3153782 0.3433048   0 0 0
parfib                              37                   cilk     10   0.2549974 0.2554022 0.2574433   0 0 0
parfib                              37                   cilk     12   0.2146404 0.2171938 0.2192158   0 0 0
parfib                              37                   cilk     14   0.188466 0.1904658 0.1951001   0 0 0
parfib                              37                   cilk     16   0.1667752 0.1680197 0.1702882   0 0 0
parfib                              30                   hpx      2    0.590487 0.5972096 0.6129186   0 0 0
