# TestName Variant NumThreads   MinTime MedianTime MaxTime  Productivity1 Productivity2 Productivity3
#    
# Wed Apr 27 14:03:16 EDT 2016
# Linux cutter06 3.19.0-28-generic #30~14.04.1-Ubuntu SMP Tue Sep 1 09:32:55 UTC 2015 x86_64 x86_64 x86_64 GNU/Linux
# Ran by: hpx5 
# Determined machine to have 1 hardware threads.
# Default topology: pid 3980's current affinity list: 0-15
# 
# Running each test for 5 trial(s).
# Git_Branch: master
# Git_Hash: 2cfe2b034e9db376485638c0f534ffa9a51e6d8f
# Git_Depth: 80
#  Path registry: fromList []
parfib                              30                   cilk     2    0.0866266 0.0877842 0.0907564   0 0 0
parfib                              30                   cilk     4    0.0259722 0.0309808 0.0404577   0 0 0
parfib                              30                   cilk     8    0.0122013 0.0132625 0.0160114   0 0 0
parfib                              30                   cilk     10   0.0104475 0.0105155 0.0107994   0 0 0
parfib                              30                   cilk     12   0.008974 0.0092443 0.0099869   0 0 0
parfib                              30                   cilk     14   0.0080705 0.0086251 0.0102523   0 0 0
parfib                              30                   cilk     16   0.0073324 0.0081317 0.0135046   0 0 0
parfib                              35                   cilk     2    0.4578272 0.53194 0.5410133   0 0 0
parfib                              35                   cilk     4    0.2341696 0.2983137 0.3101531   0 0 0
parfib                              35                   cilk     8    0.1205307 0.1217241 0.1291912   0 0 0
parfib                              35                   cilk     10   0.0992372 0.0996122 0.1066885   0 0 0
parfib                              35                   cilk     12   0.0831622 0.0843866 0.0854066   0 0 0
parfib                              35                   cilk     14   0.0726551 0.0731815 0.081841   0 0 0
parfib                              35                   cilk     16   0.0651311 0.0661112 0.0841986   0 0 0
parfib                              37                   cilk     2    1.19031 1.2671374 1.2774259   0 0 0
parfib                              37                   cilk     4    0.6021993 0.6381989 0.6807918   0 0 0
parfib                              37                   cilk     8    0.3100745 0.3328413 0.3392319   0 0 0
parfib                              37                   cilk     10   0.2551419 0.2564903 0.2575981   0 0 0
parfib                              37                   cilk     12   0.2149381 0.2159488 0.2170137   0 0 0
parfib                              37                   cilk     14   0.187499 0.1895347 0.1951898   0 0 0
parfib                              37                   cilk     16   0.1668734 0.1670502 0.167531   0 0 0
parfib                              30                   hpx      2    0.5920878 0.5968521 0.6181985   0 0 0
parfib                              30                   hpx      4    0.2817626 0.2929028 0.3004592   0 0 0
parfib                              30                   hpx      8    0.1412768 0.1453388 0.1584339   0 0 0
parfib                              30                   hpx      10   0.1183222 0.1192498 0.1286607   0 0 0
parfib                              30                   hpx      12   0.0988182 0.0999655 0.109295   0 0 0
parfib                              30                   hpx      14   0.0869281 0.0879106 0.0907727   0 0 0
parfib                              30                   hpx      16   0.0761599 0.0788518 0.1050825   0 0 0
parfib                              35                   hpx      2    6.0776513 6.0852159 6.1075602   0 0 0
