# TestName Variant NumThreads   MinTime MedianTime MaxTime  Productivity1 Productivity2 Productivity3
#    
# Mon May  4 15:48:24 EDT 2015
# Linux cutter16 3.2.0-59-generic #90-Ubuntu SMP Tue Jan 7 22:43:51 UTC 2014 x86_64 x86_64 x86_64 GNU/Linux
# Ran by: adkulkar 
# Determined machine to have 1 hardware threads.
# 
# Running each test for 5 trial(s).
# Git_Branch: 
# Git_Hash: 
# Git_Depth: 0
#  Path registry: fromList []
parfib                              30                   cilk     2    0.0430624 0.0431889 0.0437337   0 0 0
parfib                              30                   cilk     4    0.0223967 0.0225568 0.0231596   0 0 0
parfib                              30                   cilk     8    0.0128509 0.0133598 0.0138032   0 0 0
parfib                              30                   cilk     10   0.0104601 0.011579 0.0123067   0 0 0
parfib                              30                   cilk     12   0.0095898 0.0099967 0.0110344   0 0 0
parfib                              30                   cilk     14   0.0090415 0.0095378 0.0101493   0 0 0
parfib                              30                   cilk     16   0.0080862 0.0087159 0.0102239   0 0 0
parfib                              35                   cilk     2    0.4733667 0.4740106 0.4773178   0 0 0
parfib                              35                   cilk     4    0.2411241 0.241274 0.2449139   0 0 0
parfib                              35                   cilk     8    0.1253978 0.1265386 0.1276354   0 0 0
parfib                              35                   cilk     10   0.1020157 0.1024833 0.103714   0 0 0
parfib                              35                   cilk     12   0.0866603 0.0880442 0.0883516   0 0 0
parfib                              35                   cilk     14   0.076077 0.0771917 0.0773362   0 0 0
parfib                              35                   cilk     16   0.0685524 0.0691986 0.0851375   0 0 0
parfib                              37                   cilk     2    1.2356173 1.2369438 1.2530142   0 0 0
parfib                              37                   cilk     4    0.6276258 0.6283376 0.6333952   0 0 0
parfib                              37                   cilk     8    0.3250577 0.3251654 0.3259039   0 0 0
parfib                              37                   cilk     10   0.2647565 0.2651548 0.2658852   0 0 0
parfib                              37                   cilk     12   0.2252619 0.2253286 0.2262626   0 0 0
parfib                              37                   cilk     14   0.1950166 0.1961239 0.1974866   0 0 0
parfib                              37                   cilk     16   0.1735378 0.1746651 0.1847384   0 0 0
parfib                              30                   hpx      2    1.435892 1.4377305 1.4398026   0 0 0
parfib                              30                   hpx      4    0.7303433 0.7318817 0.7327856   0 0 0
parfib                              30                   hpx      8    0.3790638 0.3797002 0.3828522   0 0 0
parfib                              30                   hpx      10   0.3083048 0.311191 0.3121109   0 0 0
parfib                              30                   hpx      12   0.2622104 0.2624721 0.2643525   0 0 0
parfib                              30                   hpx      14   0.2281023 0.2340098 0.2380933   0 0 0
parfib                              30                   hpx      16   0.2050658 0.2071105 0.2190818   0 0 0
parfib                              35                   hpx      2    15.8331985 15.8426525 15.9080278   0 0 0
parfib                              35                   hpx      4    8.0193216 8.0454754 8.063442   0 0 0
parfib                              35                   hpx      8    4.1525286 4.1633143 4.1748504   0 0 0
parfib                              35                   hpx      10   3.3839297 3.3964962 3.4074521   0 0 0
parfib                              35                   hpx      12   2.8756425 2.8816036 2.9038181   0 0 0
parfib                              35                   hpx      14   2.4999717 2.5071481 2.534105   0 0 0
parfib                              35                   hpx      16   2.1863048 2.1911706 2.199513   0 0 0
parfib                              37                   hpx      2    41.3309314 41.3954991 41.4914008   0 0 0
parfib                              37                   hpx      4    21.0244628 21.0481253 21.1030708   0 0 0
parfib                              37                   hpx      8    10.8750025 10.8895998 10.9219802   0 0 0
parfib                              37                   hpx      10   8.8387404 8.8819844 8.8950764   0 0 0
parfib                              37                   hpx      12   7.5019374 7.5152554 7.5340982   0 0 0
parfib                              37                   hpx      14   6.5194318 6.5458778 6.5520581   0 0 0
parfib                              37                   hpx      16   5.7231735 5.732357 5.7423012   0 0 0
parfib                              30                   omp      2    0.2078862 0.2100117 0.2112533   0 0 0
parfib                              30                   omp      4    0.1626921 0.169762 0.1851658   0 0 0
parfib                              30                   omp      8    0.1106992 0.118401 0.1355073   0 0 0
parfib                              30                   omp      10   0.0976643 0.1026606 0.1047009   0 0 0
parfib                              30                   omp      12   0.0841456 0.0878125 0.094266   0 0 0
parfib                              30                   omp      14   0.0722833 0.0782175 0.0805734   0 0 0
parfib                              30                   omp      16   0.0685646 0.0694152 0.0748962   0 0 0
parfib                              35                   omp      2    3.6445831 3.6473212 3.6574683   0 0 0
parfib                              35                   omp      4    2.3372316 2.3856885 2.760405   0 0 0
parfib                              35                   omp      8    1.4763726 1.8570892 2.0078629   0 0 0
parfib                              35                   omp      10   1.3682459 1.4427027 1.4790406   0 0 0
parfib                              35                   omp      12   1.148213 1.1887739 1.2451256   0 0 0
parfib                              35                   omp      14   1.1063374 1.1569313 1.2083136   0 0 0
parfib                              35                   omp      16   0.8969219 0.9785124 1.1303279   0 0 0
parfib                              37                   omp      2    9.5668668 9.580442 9.6049854   0 0 0
parfib                              37                   omp      4    6.4809038 6.5773036 7.1536692   0 0 0
parfib                              37                   omp      8    4.0949919 4.4252658 5.0610568   0 0 0
parfib                              37                   omp      10   3.5881205 3.722591 4.1566074   0 0 0
parfib                              37                   omp      12   2.9795375 3.2629227 3.4954977   0 0 0
parfib                              37                   omp      14   2.559605 2.9180404 3.2329746   0 0 0
parfib                              37                   omp      16   2.4673989 2.5346827 2.7650425   0 0 0
parfib                              30                   qthreads  2    0.3513625 0.3621482 0.3647487   0 0 0
parfib                              30                   qthreads  4    0.3152423 0.3190832 0.3431499   0 0 0
parfib                              30                   qthreads  8    0.419163 0.4226241 0.4249286   0 0 0
parfib                              30                   qthreads  10   0.5530398 0.5631598 0.6357786   0 0 0
parfib                              30                   qthreads  12   0.5243497 0.5380554 0.588269   0 0 0
parfib                              30                   qthreads  14   0.5965105 0.6198965 0.6345216   0 0 0
parfib                              30                   qthreads  16   0.3058956 0.3241055 0.3527553   0 0 0
parfib                              35                   qthreads  2    3.802524 3.8055457 3.883785   0 0 0
parfib                              35                   qthreads  4    3.4569817 3.4800672 3.504377   0 0 0
parfib                              35                   qthreads  8    4.5214731 4.5434219 4.6023279   0 0 0
parfib                              35                   qthreads  10   6.2406682 6.4320909 6.788014   0 0 0
parfib                              35                   qthreads  12   5.9557929 6.0377247 6.1730813   0 0 0
parfib                              35                   qthreads  14   6.5875 6.6575006 6.831355   0 0 0
parfib                              35                   qthreads  16   3.430431 3.5913209 4.0014503   0 0 0
parfib                              37                   qthreads  2    9.9840513 10.0202922 10.2533932   0 0 0
parfib                              37                   qthreads  4    9.0449922 9.1082372 9.5493894   0 0 0
parfib                              37                   qthreads  8    11.853255 11.9660359 13.3212553   0 0 0
parfib                              37                   qthreads  10   16.4315498 16.5409806 17.017404   0 0 0
parfib                              37                   qthreads  12   15.1305392 15.3199815 15.7607154   0 0 0
parfib                              37                   qthreads  14   17.3542333 17.6205292 17.8619606   0 0 0
parfib                              37                   qthreads  16   8.7910636 9.1753335 10.2077239   0 0 0
parfib                              30                   tbb      2    0.1673732 0.167951 0.1689357   0 0 0
parfib                              30                   tbb      4    0.0853846 0.0863025 0.091685   0 0 0
parfib                              30                   tbb      8    0.046457 0.0474221 0.047889   0 0 0
parfib                              30                   tbb      10   0.0394013 0.0414177 0.0434361   0 0 0
parfib                              30                   tbb      12   0.0337666 0.0349763 0.0356287   0 0 0
parfib                              30                   tbb      14   0.0325541 0.0328992 0.034207   0 0 0
parfib                              30                   tbb      16   0.0288789 0.0298011 0.0327465   0 0 0
parfib                              35                   tbb      2    1.8281022 1.8292031 1.8329333   0 0 0
parfib                              35                   tbb      4    1.0289872 1.032649 1.0666837   0 0 0
parfib                              35                   tbb      8    0.4950903 0.5016972 0.5318228   0 0 0
parfib                              35                   tbb      10   0.4246073 0.4541126 0.4858094   0 0 0
parfib                              35                   tbb      12   0.361607 0.3706575 0.3838538   0 0 0
parfib                              35                   tbb      14   0.3142176 0.3417163 0.3554434   0 0 0
parfib                              35                   tbb      16   0.2749849 0.2855563 0.2963286   0 0 0
parfib                              37                   tbb      2    4.7913019 4.7977755 4.8008005   0 0 0
parfib                              37                   tbb      4    2.7519326 2.8011516 2.8036003   0 0 0
parfib                              37                   tbb      8    1.3033411 1.3521752 1.4084969   0 0 0
parfib                              37                   tbb      10   1.1094907 1.1888521 1.2398099   0 0 0
parfib                              37                   tbb      12   0.9206274 0.9801126 1.0856856   0 0 0
parfib                              37                   tbb      14   0.8609392 0.8812674 0.9133267   0 0 0
parfib                              37                   tbb      16   0.7121766 0.7450589 0.7782956   0 0 0
seqspawn                            2000000              cilk     2    0.0662549 0.0674489 0.0680953   0 0 0
seqspawn                            2000000              cilk     4    0.0665029 0.0715307 0.0720149   0 0 0
seqspawn                            2000000              cilk     8    0.0768588 0.0795544 0.0825605   0 0 0
seqspawn                            2000000              cilk     10   0.0792922 0.0813472 0.0822442   0 0 0
seqspawn                            2000000              cilk     12   0.0797507 0.0803802 0.0824367   0 0 0
seqspawn                            2000000              cilk     14   0.0839015 0.0857199 0.0868566   0 0 0
seqspawn                            2000000              cilk     16   0.0803011 0.0819499 0.085288   0 0 0
seqspawn                            5000000              cilk     2    0.1341799 0.1690444 0.1700719   0 0 0
seqspawn                            5000000              cilk     4    0.1706731 0.1777053 0.1787335   0 0 0
seqspawn                            5000000              cilk     8    0.1960537 0.1990485 0.2034884   0 0 0
seqspawn                            5000000              cilk     10   0.1972375 0.2000439 0.2020317   0 0 0
seqspawn                            5000000              cilk     12   0.1993336 0.2021338 0.2042321   0 0 0
seqspawn                            5000000              cilk     14   0.2073101 0.2095613 0.215994   0 0 0
seqspawn                            5000000              cilk     16   0.2053668 0.2081397 0.2085772   0 0 0
seqspawn                            10000000             cilk     2    0.3285777 0.338144 0.3393285   0 0 0
seqspawn                            10000000             cilk     4    0.3490001 0.3530108 0.353351   0 0 0
seqspawn                            10000000             cilk     8    0.3865624 0.3931638 0.3991001   0 0 0
seqspawn                            10000000             cilk     10   0.3940224 0.3975775 0.399453   0 0 0
seqspawn                            10000000             cilk     12   0.3934441 0.4045308 0.4076572   0 0 0
seqspawn                            10000000             cilk     14   0.4161443 0.4171163 0.4236607   0 0 0
seqspawn                            10000000             cilk     16   0.4110016 0.4128152 0.4196856   0 0 0
seqspawn                            2000000              hpx      2    1.2462655 1.2582083 1.2707062   0 0 0
seqspawn                            2000000              hpx      4    1.2076562 1.2094928 1.2129376   0 0 0
seqspawn                            2000000              hpx      8    1.5013249 1.5077268 1.5415148   0 0 0
seqspawn                            2000000              hpx      10   1.7771205 1.7899359 1.8851616   0 0 0
seqspawn                            2000000              hpx      12   1.88069 1.9346577 1.9774913   0 0 0
seqspawn                            2000000              hpx      14   1.8461549 1.9036781 1.9213914   0 0 0
seqspawn                            2000000              hpx      16   1.8420881 1.8548939 1.9008162   0 0 0
seqspawn                            5000000              hpx      2    3.1389416 3.1662529 3.1795185   0 0 0
seqspawn                            5000000              hpx      4    3.0255235 3.0458212 3.0767756   0 0 0
seqspawn                            5000000              hpx      8    3.7513618 3.836682 4.0211276   0 0 0
seqspawn                            5000000              hpx      10   4.2916128 4.6596377 4.9193391   0 0 0
seqspawn                            5000000              hpx      12   4.7804634 4.8057765 5.1413993   0 0 0
seqspawn                            5000000              hpx      14   4.7378737 4.8826891 4.9244238   0 0 0
seqspawn                            5000000              hpx      16   4.7353595 4.7488551 4.8387833   0 0 0
seqspawn                            10000000             hpx      2    6.2934492 6.3511819 6.3806082   0 0 0
seqspawn                            10000000             hpx      4    6.0571416 6.1054292 6.177813   0 0 0
seqspawn                            10000000             hpx      8    7.5993521 7.7232322 7.8603509   0 0 0
seqspawn                            10000000             hpx      10   9.044044 9.3031731 9.3254171   0 0 0
seqspawn                            10000000             hpx      12   9.5154239 9.9055434 10.4493755   0 0 0
seqspawn                            10000000             hpx      14   9.4644725 9.6478202 9.8213117   0 0 0
seqspawn                            10000000             hpx      16   9.4235698 9.569215 9.7448724   0 0 0
seqspawn                            2000000              omp      2    0.8750461 0.9853118 1.0293744   0 0 0
seqspawn                            2000000              omp      4    2.6717349 2.7264133 2.7589601   0 0 0
seqspawn                            2000000              omp      8    3.5985838 3.6706494 3.7631768   0 0 0
seqspawn                            2000000              omp      10   3.6648019 3.7244612 3.9648049   0 0 0
seqspawn                            2000000              omp      12   5.6101963 5.6631334 5.8949424   0 0 0
seqspawn                            2000000              omp      14   6.2235061 7.8002312 11.5044555   0 0 0
seqspawn                            2000000              omp      16   8.1816401 8.6702165 9.9092744   0 0 0
seqspawn                            5000000              omp      2    2.2589981 2.3876388 2.9556496   0 0 0
seqspawn                            5000000              omp      4    6.6256359 6.8877288 6.9382556   0 0 0
seqspawn                            5000000              omp      8    8.9488915 9.0367587 9.1391521   0 0 0
seqspawn                            5000000              omp      10   9.0192728 9.4054121 12.8531758   0 0 0
seqspawn                            5000000              omp      12   12.4860437 14.2910915 14.9005758   0 0 0
