# TestName Variant NumThreads   MinTime MedianTime MaxTime  Productivity1 Productivity2 Productivity3
#    
# Wed Jun  8 09:42:15 EDT 2016
# Linux cutter13 3.19.0-28-generic #30~14.04.1-Ubuntu SMP Tue Sep 1 09:32:55 UTC 2015 x86_64 x86_64 x86_64 GNU/Linux
# Ran by: hpx5 
# Determined machine to have 1 hardware threads.
# Default topology: pid 42822's current affinity list: 0-15
# 
# Running each test for 5 trial(s).
# Git_Branch: master
# Git_Hash: 472975d22fe66978a6ecbb624dabf8bbdf367e59
# Git_Depth: 61
#  Path registry: fromList []
parfib                              30                   cilk     2    0.0751032 0.0889605 0.0900857   0 0 0
parfib                              30                   cilk     4    0.0378641 0.0489591 0.0507898   0 0 0
parfib                              30                   cilk     8    0.014924 0.0163896 0.0211451   0 0 0
parfib                              30                   cilk     10   0.009977 0.0107358 0.0110749   0 0 0
parfib                              30                   cilk     12   0.0090386 0.0091337 0.0100372   0 0 0
parfib                              30                   cilk     14   0.00838 0.0084709 0.0089745   0 0 0
parfib                              30                   cilk     16   0.0087809 0.009775 0.0151029   0 0 0
parfib                              35                   cilk     2    0.4552336 0.5367464 0.5419347   0 0 0
parfib                              35                   cilk     4    0.2312773 0.2554551 0.2898333   0 0 0
parfib                              35                   cilk     8    0.1206554 0.1213636 0.1284805   0 0 0
parfib                              35                   cilk     10   0.0981485 0.0990219 0.0993945   0 0 0
parfib                              35                   cilk     12   0.0835156 0.0839281 0.08422   0 0 0
parfib                              35                   cilk     14   0.0729162 0.0739101 0.075582   0 0 0
parfib                              35                   cilk     16   0.0644974 0.0652547 0.0704046   0 0 0
parfib                              37                   cilk     2    1.193472 1.2745574 1.2807252   0 0 0
parfib                              37                   cilk     4    0.6091584 0.6381779 0.6711838   0 0 0
parfib                              37                   cilk     8    0.3096628 0.3117767 0.3159984   0 0 0
parfib                              37                   cilk     10   0.2541012 0.2584034 0.2635034   0 0 0
parfib                              37                   cilk     12   0.2142284 0.2176014 0.2229811   0 0 0
parfib                              37                   cilk     14   0.1880889 0.1882014 0.1891616   0 0 0
parfib                              37                   cilk     16   0.165926 0.1668409 0.1681616   0 0 0
parfib                              30                   hpx      2    0.5808815 0.5910279 0.608191   0 0 0
parfib                              30                   hpx      4    0.2929495 0.2954548 0.3202699   0 0 0
parfib                              30                   hpx      8    0.1413589 0.1416463 0.150771   0 0 0
parfib                              30                   hpx      10   0.1165386 0.1203404 0.1248245   0 0 0
parfib                              30                   hpx      12   0.0973876 0.0996725 0.1010583   0 0 0
parfib                              30                   hpx      14   0.0861061 0.0886956 0.0900557   0 0 0
parfib                              30                   hpx      16   0.0756782 0.0779201 0.0797057   0 0 0
parfib                              35                   hpx      2    6.010016 6.0975325 6.1549463   0 0 0
parfib                              35                   hpx      4    3.0180715 3.0422037 3.0846085   0 0 0
parfib                              35                   hpx      8    1.5441702 1.5546513 1.5735306   0 0 0
parfib                              35                   hpx      10   1.2716988 1.2883141 1.2958931   0 0 0
parfib                              35                   hpx      12   1.0619922 1.0688305 1.0788132   0 0 0
parfib                              35                   hpx      14   0.9394808 0.9465818 0.9677683   0 0 0
parfib                              35                   hpx      16   0.822746 0.8275296 0.8376735   0 0 0
parfib                              37                   hpx      2    15.6270713 15.7326871 15.7624057   0 0 0
parfib                              37                   hpx      4    7.8590527 7.9575531 8.0372469   0 0 0
parfib                              37                   hpx      8    4.0553141 4.0746455 4.1674227   0 0 0
parfib                              37                   hpx      10   3.3314854 3.3403613 3.3479694   0 0 0
parfib                              37                   hpx      12   2.7748337 2.7857091 2.8060335   0 0 0
